LINK_ID,ACCESS_ID,FUNCTIONAL_CLASS,TRAVEL_DIRECTION,PRIVATE,TOLLWAY,FROM_SPEED_LIMIT,TO_SPEED_LIMIT,PUBLIC_ACCESS
992515148,32,5,B,N,N,,,Y
53187619,1023,3,F,N,N,60,,Y
996661269,1023,5,B,N,N,100,100,Y
993066216,32,5,B,N,N,,,Y
799509796,32,5,B,N,N,,,Y
53182833,1023,5,B,N,N,30,30,Y
818520436,1023,5,B,N,N,30,30,Y
563930709,1023,5,B,N,N,30,30,Y
1132368379,32,5,B,N,N,,,Y
1222000878,1023,5,F,N,N,50,,Y
931060047,1023,5,F,N,N,30,,Y
808141824,1023,3,F,N,N,50,,Y
1193060239,1007,5,B,N,N,30,30,Y
930696844,32,5,B,N,N,,,Y
1201939948,1023,4,B,N,N,50,100,Y
799492500,32,5,B,N,N,,,Y
53184781,1015,5,B,N,N,50,50,Y
53178772,1023,5,B,N,N,30,30,Y
993958081,1015,5,B,N,N,100,100,Y
53181781,1023,4,B,N,N,50,50,Y
53187559,1023,5,B,N,N,50,50,Y
53183574,1023,5,B,N,N,30,30,Y
1190605594,1023,3,B,N,N,50,100,Y
996917277,1023,5,B,N,N,10,10,Y
1218975679,1015,5,B,N,N,50,50,Y
53183280,1007,3,B,N,N,30,30,Y
53178683,1023,5,B,N,N,30,30,Y
59391820,1023,5,T,N,N,,30,Y
874934062,32,5,B,N,N,,,Y
1218685318,34,5,B,N,N,,,Y
992434264,1023,5,B,N,N,30,30,Y
996917313,1015,5,B,N,N,50,50,Y
791058557,1023,3,B,N,N,50,50,Y
53186570,1023,5,B,N,N,30,30,Y
1005987043,1023,5,F,N,N,10,,Y
957826810,991,1,T,N,N,,80,Y
1134823403,991,1,T,N,N,,80,Y
1222053971,1023,5,B,N,N,30,30,Y
53182992,1023,5,B,N,N,30,30,Y
53191533,1023,3,T,N,N,,50,Y
53191867,1023,5,B,N,N,30,30,Y
1228452993,1023,4,B,N,N,30,30,Y
78580136,991,2,F,N,N,80,,Y
574418956,1023,3,F,N,N,70,,Y
1227514739,32,5,B,N,N,,,N
589256607,1023,3,F,N,N,50,,Y
53178376,1023,5,B,N,N,30,30,Y
1156940712,32,5,B,N,N,,,Y
1218685026,1015,5,B,N,N,,,Y
1224041470,34,5,B,N,N,,,Y
1222045039,1023,5,B,N,N,30,30,Y
53265020,1023,5,B,N,N,30,30,Y
53191203,1015,5,B,Y,N,50,50,N
1048376969,1023,5,B,N,N,30,30,Y
53189191,1023,5,F,N,N,30,,Y
1228453285,32,5,B,N,N,,,N
53189277,38,5,B,N,N,,,Y
1221863940,34,5,B,N,N,,,Y
53182019,1023,5,B,N,N,30,30,Y
1202070296,1023,4,B,N,N,50,50,Y
53190062,1023,5,T,N,N,,10,Y
991795733,32,5,B,N,N,,,Y
1222532136,1015,5,B,N,N,50,50,Y
868908062,1015,5,B,N,N,30,30,Y
53188569,1023,5,B,N,N,30,30,Y
931041677,32,5,B,N,N,,,Y
874930397,32,5,B,N,N,,,Y
53179923,32,5,B,N,N,,,Y
53178762,1023,5,B,N,N,30,30,Y
931041676,1023,4,T,N,N,,50,Y
53180193,1023,5,B,N,N,50,50,Y
1132179379,32,5,B,N,N,,,Y
53292281,1023,5,B,N,N,10,10,Y
931420239,32,5,B,N,N,,,Y
931106734,1023,3,F,N,N,50,,Y
992791690,1023,5,B,N,N,30,30,Y
59385333,1023,5,F,N,N,30,,Y
1132298764,32,5,B,N,N,,,Y
1222531790,1023,5,B,N,N,10,10,Y
914935675,1023,3,F,N,N,60,,Y
53182079,1023,5,B,N,N,30,30,Y
991923826,32,5,B,N,N,,,Y
792611044,1023,2,T,N,N,,100,Y
540917812,1023,3,B,N,N,50,50,Y
1083552857,1023,3,B,N,N,60,60,Y
59385334,1023,5,T,N,N,,30,Y
53185642,1015,5,B,Y,N,30,30,N
931017419,32,5,B,N,N,,,Y
53179204,1023,5,F,N,N,30,,Y
1167160064,1023,3,F,N,N,50,,Y
53179074,1023,5,B,N,N,30,30,Y
1132585199,32,5,B,N,N,,,Y
993066225,1007,5,B,N,N,30,30,Y
1221475269,1015,5,B,Y,N,5,5,N
931033349,1015,5,T,N,N,,30,Y
1228013839,1023,5,B,N,N,10,10,Y
802473179,1023,5,B,N,N,30,30,Y
931027308,1023,3,T,N,N,,50,Y
991873402,1023,5,B,N,N,30,30,Y
991960349,32,5,B,N,N,,,Y
53187435,1015,5,B,N,N,30,30,Y
991960327,32,5,B,N,N,,,Y
53180500,1023,5,B,N,N,30,30,Y
53186276,1023,3,T,N,N,,70,Y
53188712,1023,5,F,N,N,30,,Y
991671953,32,5,B,N,N,,,Y
991833951,32,5,B,N,N,,,Y
908084580,38,5,B,N,N,,,Y
53178394,1023,5,B,N,N,30,30,Y
717710772,1015,5,B,N,N,,,Y
540924546,991,1,F,N,N,80,,Y
53179168,1023,5,B,N,N,50,50,Y
53191200,1015,5,B,Y,N,50,50,N
802473177,1023,5,B,N,N,30,30,Y
808216430,1023,4,T,N,N,,50,Y
53187402,1023,5,B,N,N,30,30,Y
574379471,1023,5,B,N,N,5,5,Y
53182792,1023,5,B,N,N,30,30,Y
908447898,1023,3,T,N,N,,30,Y
808186242,1023,3,T,N,N,,50,Y
993083101,1023,5,B,N,N,30,30,Y
53187303,1023,5,T,N,N,,50,Y
1193072766,1023,5,F,N,N,,,Y
1210908963,1023,2,T,N,N,,70,Y
59390408,1015,5,B,Y,N,50,50,N
1228327085,1023,5,B,Y,N,50,50,Y
1221869273,1015,5,B,N,N,,,Y
53186388,1023,5,B,N,N,30,30,Y
1201945619,1023,4,F,N,N,50,,Y
994219652,1023,5,B,N,N,100,100,Y
999152816,32,5,B,N,N,,,Y
812610615,1023,3,B,N,N,50,50,Y
874839422,32,5,B,N,N,,,Y
53183513,1023,5,B,N,N,30,30,Y
909188028,34,5,B,N,N,,,Y
919891483,991,1,T,N,N,,120,Y
950511758,1023,5,B,N,N,50,50,Y
1221862354,1023,5,B,N,N,50,50,Y
1210817901,34,5,B,N,N,,,Y
1220973587,32,5,B,N,N,,,Y
1083841194,1023,2,F,N,N,100,,Y
734041745,1023,5,F,N,N,50,,Y
996661314,1023,5,B,N,N,30,30,Y
1220812880,32,5,B,N,N,,,Y
53183511,1015,5,B,N,N,,,Y
1160275906,991,1,F,N,N,80,,Y
53183182,1007,3,B,N,N,50,50,Y
1191135157,1023,3,T,N,N,,70,Y
992815276,32,5,B,N,N,,,Y
53185862,1023,3,B,N,N,100,100,Y
931074852,32,5,B,N,N,,,Y
1215470146,1023,5,B,N,N,50,50,Y
1132178188,32,5,B,N,N,,,Y
996680216,1015,5,B,N,N,10,10,Y
991667394,32,5,B,N,N,,,Y
53185376,32,5,B,N,N,,,Y
53185326,1023,5,B,N,N,10,10,Y
908038242,1023,3,B,N,N,60,50,Y
1193805990,1023,3,T,N,N,,50,Y
808220397,1023,3,B,N,N,60,60,Y
1192595163,32,5,B,N,N,,,Y
1190597970,1023,3,B,N,N,50,50,Y
994579932,1023,5,B,N,N,30,30,Y
777943043,1023,5,B,N,N,30,30,Y
53184128,34,5,B,N,N,,,Y
991833127,32,5,B,N,N,,,Y
1132179377,32,5,B,N,N,,,Y
993022577,32,5,B,N,N,,,Y
894246537,32,5,B,N,N,,,Y
589256619,1023,5,B,N,N,50,50,Y
1225188907,1023,5,B,N,N,30,30,Y
920211692,991,1,F,N,N,120,,Y
1228216889,1015,5,B,N,N,,,Y
563884623,991,2,T,N,N,,100,Y
994270926,1007,5,B,N,N,30,30,Y
1225189012,1023,5,B,N,N,30,30,Y
53180592,1023,5,B,N,N,30,30,Y
53188810,1023,5,B,N,N,30,30,Y
1132280802,1023,5,B,N,N,50,50,Y
833663267,32,5,B,N,N,,,Y
1082711882,1023,2,F,N,N,50,,Y
941986279,34,5,B,N,N,,,Y
874834857,32,5,B,N,N,,,Y
1175118776,1023,5,B,N,N,50,50,Y
1223328293,34,5,B,N,N,,,Y
999149056,1023,5,B,N,N,30,30,Y
1083273997,991,2,F,N,N,120,,Y
786404259,991,1,F,N,N,80,,Y
872529981,1023,5,B,N,N,30,30,Y
872529980,1023,5,B,N,N,30,30,Y
1190786317,1023,3,B,N,N,70,70,Y
914913413,991,1,F,N,N,80,,Y
931074803,32,5,B,N,N,,,Y
53190317,1023,5,B,N,N,30,30,Y
991999606,32,5,B,N,N,,,Y
1210817630,32,5,B,N,N,,,Y
53183076,1015,5,B,N,N,30,30,Y
53182911,1023,5,T,N,N,,30,Y
803022270,1023,5,B,N,N,30,30,Y
1156769569,1023,4,B,N,N,50,50,Y
53190061,1023,5,T,N,N,,30,Y
53187485,1015,5,B,N,N,10,10,Y
53180854,1023,5,B,N,N,30,30,Y
53188665,1023,5,B,N,N,30,30,Y
53181664,1023,5,B,N,N,30,30,Y
53186476,1023,5,B,N,N,30,30,Y
53290807,1015,5,B,N,N,50,50,Y
53292293,34,5,B,N,N,,,Y
53190036,1023,5,B,N,N,10,10,Y
1194821080,32,5,B,N,N,,,Y
53182057,1023,5,B,N,N,30,30,Y
1221869109,1023,5,B,N,N,30,30,Y
53189474,1023,5,F,N,N,30,,Y
53178582,1023,5,B,N,N,30,30,Y
53183824,1023,5,B,N,N,30,30,Y
53185412,34,5,B,N,N,,,Y
1132251606,32,5,B,N,N,,,Y
991999646,32,5,B,N,N,,,Y
53184604,1023,5,B,N,N,100,100,Y
589257297,1015,5,B,Y,N,30,30,N
53189842,1023,5,B,N,N,30,30,Y
53183544,1023,5,B,N,N,30,30,Y
589256600,1023,3,T,N,N,,50,Y
53189152,1023,5,T,N,N,,30,Y
1221867503,1015,5,B,Y,N,30,30,N
1132870397,32,5,B,N,N,,,Y
1221576836,1015,5,B,Y,N,,,N
1227511801,32,5,B,N,N,,,Y
53190111,1023,5,B,N,N,30,30,Y
1221862399,1023,5,B,N,N,30,30,Y
809146919,1023,4,T,N,N,,30,Y
53184474,1023,5,B,N,N,10,10,Y
1225779441,991,1,T,N,N,,120,Y
894241399,32,5,B,N,N,,,Y
991671931,32,5,B,N,N,,,Y
53185052,1023,5,B,N,N,30,30,Y
53187128,1023,5,B,N,N,50,50,Y
802538306,1023,3,B,N,N,60,60,Y
53193223,38,5,B,N,N,,,Y
791192602,1023,2,T,N,N,,50,Y
53181107,32,5,B,N,N,,,Y
1228257080,1023,5,B,N,N,30,30,Y
78609717,1023,5,B,N,N,30,30,Y
78609718,1023,5,B,N,N,30,30,Y
1192447530,34,5,B,N,N,,,Y
53186745,1023,5,B,N,N,30,30,Y
589239806,38,5,B,N,N,,,Y
53187289,1023,5,B,N,N,50,50,Y
1133051705,32,5,B,N,N,,,Y
1221576845,1015,5,B,N,N,,,Y
1220847559,1023,3,B,N,N,50,50,Y
937971361,1015,5,B,N,N,50,50,Y
53188756,32,5,B,N,N,,,Y
53181819,1023,5,B,N,N,30,30,Y
931116318,32,5,B,N,N,,,Y
53180395,1023,5,B,N,N,30,30,Y
53191300,1023,5,F,N,N,30,,Y
810166351,1023,3,F,N,N,50,,Y
53182159,1023,5,B,N,N,50,50,Y
53179036,1023,5,B,N,N,30,30,Y
53183619,1023,5,B,N,N,30,30,Y
1171350386,1007,5,F,N,N,30,,Y
930857577,1015,5,B,Y,N,30,30,Y
1162207208,32,5,B,N,N,,,Y
1222533345,34,5,B,N,N,,,Y
1219059913,34,5,B,N,N,,,Y
53180131,1023,5,B,N,N,30,30,Y
53182635,1023,5,B,N,N,30,30,Y
1132253512,32,5,B,N,N,,,Y
1132540875,32,5,B,N,N,,,Y
53182448,1023,5,B,N,N,30,30,Y
1090543737,1023,5,B,N,N,50,50,Y
992003325,32,5,B,N,N,,,Y
991685450,1023,5,T,N,N,,30,Y
53180254,1023,5,B,N,N,30,30,Y
1193623288,34,5,B,N,N,,,Y
53291002,1023,5,F,N,N,50,,Y
1221913465,1015,5,B,N,N,,,Y
773147469,991,1,F,N,N,80,,Y
724619118,1023,2,B,N,N,100,70,Y
53290827,1015,5,B,N,N,10,10,Y
1132370132,1023,5,B,N,N,50,50,Y
1222000422,32,5,B,N,N,,,Y
1132284032,1023,5,B,N,N,30,30,Y
1210817637,34,5,B,N,N,,,Y
937971363,1023,5,B,N,N,50,50,Y
810215287,1023,3,B,N,N,50,50,Y
1201941984,1023,4,T,N,N,,100,Y
53189357,32,5,B,N,N,,,Y
59386497,1023,5,B,N,N,10,10,Y
1222533350,34,5,B,N,N,,,Y
1194994868,1023,3,B,N,N,50,50,Y
1202074143,1023,4,B,N,N,50,50,Y
1159704576,1023,4,B,N,N,50,50,Y
1179801015,1023,5,B,N,N,50,50,Y
808267085,1003,3,B,N,N,30,30,Y
1228258764,1015,5,B,N,N,,,Y
991796014,32,5,B,N,N,,,Y
1201898224,1023,4,F,N,N,50,,Y
53190297,1023,5,B,N,N,30,30,Y
809147726,991,4,B,N,N,50,50,Y
53187638,1023,3,F,N,N,60,,Y
941860999,1023,5,B,N,N,50,50,Y
1221865800,1015,5,B,N,N,30,30,Y
53183971,1023,3,T,N,N,,50,Y
1198326109,1023,4,B,N,N,50,50,Y
1132585214,1023,5,B,N,N,30,30,Y
1228331341,32,5,B,N,N,,,Y
991833126,32,5,B,N,N,,,Y
1221999823,1023,5,B,N,N,10,10,Y
53188063,1023,4,B,N,N,50,50,Y
1222045044,32,5,B,N,N,,,Y
53189278,1023,3,F,N,N,50,,Y
574415576,1023,3,T,N,N,,60,Y
1132585215,32,5,B,N,N,,,Y
991873953,32,5,B,N,N,,,Y
53178327,1023,5,B,N,N,30,30,Y
1090729746,1023,3,T,N,N,,50,Y
1132247673,32,5,B,N,N,,,Y
992815249,32,5,B,N,N,,,Y
1192456672,1003,3,B,N,N,30,30,Y
803007250,1023,3,F,N,N,50,,Y
53290813,1015,5,B,N,N,50,50,Y
53191557,1023,2,T,N,N,,50,Y
1132186961,32,5,B,N,N,,,Y
53183647,1023,5,B,N,N,30,30,Y
53183109,1023,5,B,N,N,30,30,Y
993059079,32,5,B,N,N,,,Y
53180616,1023,5,B,N,N,30,30,Y
53186502,1023,5,B,N,N,30,30,Y
996664657,32,5,B,N,N,,,Y
1132370130,32,5,B,N,N,,,Y
53183588,1023,5,B,N,N,30,30,Y
818520424,1023,5,B,N,N,30,30,Y
59396817,1023,5,B,N,N,30,30,Y
53187049,1023,5,B,N,N,30,30,Y
909672032,1023,5,B,Y,N,5,5,Y
540924522,991,1,T,N,N,,80,Y
574415180,32,5,B,N,N,,,Y
717714145,1023,3,F,N,N,60,,Y
53183302,1023,5,B,N,N,30,30,Y
53182115,1023,5,B,N,N,30,30,Y
1132538784,1007,5,B,N,N,30,30,Y
722914893,991,1,F,N,N,120,,Y
711368044,991,1,F,N,N,999,,Y
1194808833,1023,5,F,N,N,50,,Y
907685819,1023,2,T,N,N,,60,Y
574387939,991,1,T,N,N,,80,Y
1004901269,991,1,T,N,N,,120,Y
777939322,1023,5,F,N,N,10,,Y
53179234,1023,5,B,N,N,30,30,Y
931033353,1023,4,B,N,N,50,50,Y
53191609,1023,5,B,N,N,30,30,Y
1220813133,32,5,B,N,N,,,Y
53191581,34,5,B,N,N,,,Y
540924575,991,1,F,N,N,90,,Y
53182666,1023,5,B,N,N,10,10,Y
53182821,1023,5,B,N,N,30,30,Y
53191438,1023,5,B,N,N,30,30,Y
930693500,32,5,B,N,N,,,Y
53178644,1023,5,B,N,N,30,30,Y
717712930,1015,5,B,N,N,30,30,Y
53182029,34,5,B,N,N,,,Y
53187733,1023,3,T,N,N,,50,Y
53188357,1023,3,T,N,N,,50,Y
1191317678,1023,3,B,N,N,50,50,Y
1159702469,32,5,B,N,N,,,Y
540930192,1023,5,B,N,N,50,50,Y
53234707,1023,5,F,N,N,30,,Y
986377671,1023,5,B,N,N,30,30,Y
1220815062,1015,5,B,N,N,30,30,Y
909206393,1015,5,B,N,N,5,5,Y
1132370139,32,5,B,N,N,,,Y
994270899,1015,5,B,N,N,30,30,Y
1048363237,32,5,B,N,N,,,Y
930857563,32,5,B,N,N,,,Y
53181466,1023,5,B,N,N,30,30,Y
931017417,1023,3,T,N,N,,50,Y
1192769280,1023,5,B,N,N,50,50,Y
53189310,1023,5,F,N,N,30,,Y
53183181,1023,5,B,N,N,30,30,Y
1157768282,1023,5,B,N,N,30,30,Y
53178860,1023,5,B,N,N,50,50,Y
1192523340,1015,5,B,N,N,,,Y
1221862321,1023,5,B,N,N,30,30,Y
53182290,34,5,B,N,N,,,Y
59391297,1015,5,B,N,N,10,10,Y
53290963,32,5,B,N,N,,,Y
994450495,32,5,B,N,N,,,Y
991685429,32,5,B,N,N,,,Y
1132179373,32,5,B,N,N,,,Y
1048363226,1023,5,B,N,N,50,50,Y
53186957,991,2,F,N,N,70,,Y
53180610,1023,5,B,N,N,30,30,Y
53184249,34,5,B,N,N,,,Y
53188854,1023,5,B,N,N,30,30,Y
930867141,1023,2,T,N,N,,70,Y
810265734,1007,3,B,N,N,50,50,Y
53189350,1023,5,B,N,N,30,30,Y
53181929,1023,5,B,N,N,30,30,Y
1157768286,1023,2,F,N,N,50,,Y
1221145961,991,1,F,N,N,120,,Y
53188730,1023,5,B,N,N,30,30,Y
1222002143,32,5,B,N,N,,,Y
1220813837,32,5,B,N,N,,,Y
908081399,32,5,B,N,N,,,Y
1194494130,1015,5,B,N,N,100,100,Y
1193083495,991,1,F,N,N,100,,Y
864695045,1023,5,B,N,N,30,30,Y
1171676049,991,2,F,N,N,999,,Y
1220812878,32,5,B,N,N,,,Y
53289897,1015,5,B,Y,N,100,100,N
1192458071,1015,5,B,N,N,50,50,Y
53188734,1023,3,T,N,N,,60,Y
993059010,32,5,B,N,N,,,Y
53187353,1023,5,T,N,N,,50,Y
1157845980,32,5,B,N,N,,,Y
868910284,1023,5,B,N,N,5,5,Y
53178951,1023,5,B,N,N,30,30,Y
53289000,1023,5,B,N,N,30,30,Y
791058569,1023,5,B,N,N,30,30,Y
1221863746,1023,5,B,N,N,30,30,Y
53185461,32,5,B,N,N,,,Y
53184041,991,2,T,N,N,,120,Y
864743581,32,5,B,N,N,,,Y
1132585217,32,5,B,N,N,,,Y
53190991,32,5,B,N,N,,,Y
53182420,1015,5,B,N,N,50,50,Y
1227514750,32,5,B,N,N,,,Y
53187382,1007,3,F,N,N,60,,Y
589239164,1023,5,F,N,N,30,,Y
1192517168,1015,5,B,N,N,,,Y
992434259,1023,5,B,N,N,30,30,Y
1225609699,991,1,F,N,N,100,,Y
845806483,1023,5,B,N,N,50,50,Y
53191728,1023,5,B,N,N,30,30,Y
786415385,1023,2,B,N,N,70,70,Y
1212410022,1015,5,B,N,N,100,100,Y
563936288,1023,5,B,N,N,30,30,Y
1220813965,32,5,B,N,N,,,Y
53189453,1023,5,B,N,N,50,50,Y
53183748,1023,5,B,N,N,30,30,Y
53190101,1023,5,B,N,N,30,30,Y
1090573218,32,5,B,N,N,,,Y
53180907,1015,5,T,N,N,,30,Y
53186031,1007,5,B,N,N,100,100,Y
53186907,991,1,F,N,N,90,,Y
908081403,32,5,B,N,N,,,Y
1225188747,1023,5,B,N,N,30,30,Y
1162206724,747,5,B,N,N,30,30,Y
53191338,1023,5,B,N,N,30,30,Y
53188930,1023,5,T,N,N,,30,Y
53178345,1015,5,B,N,N,30,30,Y
1221999047,1015,5,B,Y,N,30,30,N
53189795,1023,5,T,N,N,,5,Y
53182886,1023,3,B,N,N,50,50,Y
992431917,32,5,B,N,N,,,Y
991795722,32,5,B,N,N,,,Y
1222563675,1023,5,B,N,N,100,100,Y
53185885,1023,5,B,N,N,100,100,Y
874852544,32,5,B,N,N,,,Y
574378604,1023,5,B,N,N,30,30,Y
53179018,1023,5,B,N,N,50,50,Y
53182285,1023,5,B,N,N,30,30,Y
1192463130,1023,5,B,N,N,100,100,Y
777905450,32,5,B,N,N,,,Y
53182286,1023,5,B,N,N,30,30,Y
1228019493,1023,5,B,N,N,10,10,Y
931233057,1023,4,B,N,N,50,50,Y
1166619005,32,5,B,N,N,,,Y
53182352,1023,5,B,N,N,30,30,Y
1132540879,32,5,B,N,N,,,Y
1188512178,1023,5,B,N,N,50,50,Y
53188806,1023,5,B,N,N,30,30,Y
909508790,38,5,B,N,N,,,Y
53183811,1023,5,B,N,N,30,30,Y
53189940,1023,3,T,N,N,,50,Y
53191937,34,5,B,N,N,,,Y
53186396,1023,5,B,N,N,30,30,Y
53191241,1023,5,B,N,N,30,30,Y
992422399,1023,5,B,N,N,30,30,Y
53189718,1023,5,B,N,N,30,30,Y
53189124,1023,5,T,N,N,,30,Y
799509802,1023,3,B,N,N,50,50,Y
992815232,32,5,B,N,N,,,Y
53188583,1023,5,B,N,N,30,30,Y
1227514731,1023,5,B,N,N,10,10,Y
1192646939,1023,3,T,N,N,,50,Y
1082905450,1023,2,T,N,N,,60,Y
993066226,1007,5,B,N,N,30,30,Y
574410378,1023,5,B,N,N,50,50,Y
931210830,32,5,B,N,N,,,Y
803007427,1023,5,T,N,N,,50,Y
994090850,1003,5,B,N,N,10,10,Y
53189274,1023,5,T,N,N,,30,Y
1220814018,32,5,B,N,N,,,Y
53185895,1015,5,B,Y,N,100,100,N
1192595132,34,5,B,N,N,,,Y
53190218,1023,5,F,N,N,30,,Y
991663427,32,5,B,N,N,,,Y
53184984,1023,5,B,N,N,10,10,Y
992802665,1023,5,B,N,N,30,30,Y
994573034,32,5,B,N,N,,,Y
1215470152,1015,5,B,N,N,,,Y
563913723,1023,5,B,N,N,30,30,Y
991671937,32,5,B,N,N,,,Y
991671926,32,5,B,N,N,,,Y
53187703,1023,5,T,N,N,,50,Y
53181535,1023,5,B,N,N,30,30,Y
574418602,1023,5,F,N,N,50,,Y
563885907,1023,2,B,N,N,100,70,Y
930857555,32,5,B,N,N,,,Y
53186014,1023,5,B,N,N,30,30,Y
53179585,1007,5,B,N,N,30,30,Y
53183670,1023,5,B,N,N,30,30,Y
994090868,1015,5,B,N,N,50,50,Y
1082871132,991,2,T,N,N,,999,Y
53179135,32,5,B,N,N,,,Y
991663416,32,5,B,N,N,,,Y
1227516628,32,5,B,N,N,,,N
53189209,1023,5,T,N,N,,30,Y
1132266260,1023,5,B,N,N,30,30,Y
874931339,32,5,B,N,N,,,Y
1220855351,1015,5,B,N,N,30,30,Y
907384617,1015,5,B,N,N,50,50,Y
1083297556,991,2,T,N,N,,999,Y
927009910,1023,5,B,N,N,30,30,Y
538979561,1023,5,B,N,N,30,30,Y
994611870,32,5,B,N,N,,,Y
991838193,32,5,B,N,N,,,Y
992817828,1023,5,B,N,N,30,30,Y
931017425,32,5,B,N,N,,,Y
810166354,1023,4,B,N,N,50,50,Y
53187789,1023,4,F,N,N,50,,Y
992431882,32,5,B,N,N,,,Y
931420233,32,5,B,N,N,,,Y
53184900,32,5,B,N,N,,,Y
993022581,32,5,B,N,N,,,Y
53178361,1023,5,B,N,N,30,30,Y
1156722220,1015,5,B,N,N,50,50,Y
1225776156,1023,2,T,N,N,,50,Y
1082422684,1023,3,B,N,N,50,50,Y
992422410,1023,5,F,N,N,30,,Y
53177928,1015,5,B,Y,N,50,50,N
834099560,1023,5,B,N,N,30,30,Y
1141404726,32,5,B,N,N,,,Y
914913423,1023,4,B,N,N,50,50,Y
834099563,1023,5,B,N,N,30,30,Y
1134758175,32,5,B,N,N,,,Y
53189169,1023,5,B,N,N,30,30,Y
53180370,1023,5,F,N,N,30,,Y
53180026,1023,5,B,N,N,30,30,Y
1190867701,1023,3,B,N,N,50,50,Y
818520419,1023,5,B,N,N,30,30,Y
1195437329,991,4,T,N,N,,70,Y
53190092,34,5,B,N,N,,,Y
540930213,1015,5,B,N,N,100,100,Y
991679134,1023,5,B,N,N,30,30,Y
1220219740,1015,5,B,N,N,,,Y
53190766,1023,5,B,N,N,30,30,Y
53181607,1023,5,B,N,N,30,30,Y
931116303,32,5,B,N,N,,,Y
53186287,32,5,B,N,N,,,Y
53180506,1023,5,B,N,N,50,50,Y
53187228,1023,2,T,N,N,,50,Y
1191126996,1023,3,B,N,N,70,70,Y
53183973,1023,5,F,N,N,50,,Y
803007249,1023,3,F,N,N,50,,Y
53188300,1023,4,F,N,N,30,,Y
1225519349,34,5,B,N,N,,,Y
78584799,1023,2,F,N,N,60,,Y
1228209080,1023,5,B,N,N,50,50,Y
717708854,1007,4,B,N,N,30,30,Y
1224570708,34,5,B,N,N,,,Y
53183695,1023,5,B,N,N,30,30,Y
1228023306,1023,5,B,N,N,100,100,Y
59390369,1023,5,B,N,N,30,30,Y
809034055,1023,4,B,N,N,50,50,Y
540924491,991,2,T,N,N,,80,Y
931248441,1023,5,B,N,N,10,10,Y
1222645718,32,5,B,N,N,,,Y
53185192,34,5,B,N,N,,,Y
53189978,1023,5,B,N,N,30,30,Y
53182406,1023,5,B,N,N,30,30,Y
53188100,1023,3,T,N,N,,50,Y
1132253517,1023,5,B,N,N,30,30,Y
53178254,1023,5,B,N,N,50,50,Y
53178268,1023,4,B,N,N,50,50,Y
53189567,1023,5,B,N,N,30,30,Y
1193796515,1023,3,B,N,N,50,50,Y
53188801,1023,5,B,N,N,30,30,Y
939155156,1023,5,B,N,N,30,30,Y
53182167,1015,5,B,N,N,10,10,Y
991797036,32,5,B,N,N,,,Y
53183140,1023,5,B,N,N,30,30,Y
53189206,32,5,B,N,N,,,Y
53179837,1023,5,B,N,N,30,30,Y
53179838,1023,5,B,N,N,30,30,Y
1224888029,1023,5,B,N,N,30,30,Y
574418485,991,3,B,N,N,70,70,Y
589256725,1023,4,B,N,N,50,50,Y
994098766,1015,5,B,N,N,10,10,Y
1132656736,1023,5,B,N,N,50,50,Y
53185235,34,5,B,N,N,,,Y
808181499,1023,3,T,N,N,,50,Y
874855530,32,5,B,N,N,,,Y
1222003758,32,5,B,N,N,,,Y
930857568,1015,5,B,Y,N,30,30,Y
53179227,1023,5,B,N,N,30,30,Y
991840548,1023,5,B,N,N,30,30,Y
991840549,32,5,B,N,N,,,Y
589239741,1023,5,B,N,N,30,30,Y
1222045069,32,5,B,N,N,,,Y
53184734,1023,5,B,N,N,30,30,Y
908452458,1015,5,B,Y,N,30,30,Y
991679149,32,5,B,N,N,,,Y
53191256,1023,5,B,N,N,30,30,Y
53186744,1023,5,B,N,N,30,30,Y
1191130482,991,3,T,N,N,,60,Y
53182307,1023,5,B,N,N,30,30,Y
981865406,1023,5,B,N,N,30,30,Y
994219599,1023,5,B,N,N,100,100,Y
1131697201,1023,3,B,N,N,50,50,Y
53182536,1023,5,B,N,N,30,30,Y
53182157,1015,5,B,N,N,10,10,Y
1222045086,32,5,B,N,N,,,Y
53187387,1023,5,B,N,N,30,30,Y
1222000339,1023,5,B,N,N,30,30,Y
717712913,1015,5,B,N,N,30,30,Y
53188800,1023,5,B,N,N,30,30,Y
59391104,1015,5,T,N,N,,30,Y
53186600,1023,5,B,N,N,30,30,Y
540924566,991,2,F,N,N,50,,Y
931055671,32,5,B,N,N,,,Y
808220343,1023,3,B,N,N,30,30,Y
53187530,991,1,T,N,N,,120,Y
53181615,1023,5,B,N,N,30,30,Y
1164565544,1023,5,B,N,N,100,100,Y
920234489,991,1,F,N,N,120,,Y
1218986919,34,5,B,N,N,,,Y
1120598304,1023,3,B,N,N,50,50,Y
540878357,1023,5,B,N,N,30,30,Y
53181167,1015,5,B,N,N,30,30,Y
53178199,1023,5,B,N,N,30,30,Y
991797037,32,5,B,N,N,,,Y
78580077,991,1,T,N,N,,120,Y
1228970966,1023,5,F,N,N,50,,Y
1220848450,32,5,B,N,N,,,Y
868914615,32,5,B,N,N,,,Y
53180534,1023,5,B,N,N,30,30,Y
53181026,1023,5,B,N,N,30,30,Y
53178706,1023,5,B,N,N,30,30,Y
53184420,1023,4,B,N,N,50,50,Y
1220219713,1023,5,B,N,N,50,50,Y
53184674,32,5,B,N,N,,,Y
