topic,category,sub-category,id,value
Percent Female,MEDIAN EARNINGS IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS),Population 25 years and over with earnings,S1501_C06_061E,(X)
Percent Female,MEDIAN EARNINGS IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS),Population 25 years and over with earnings,S1501_C06_061EA,(X)
Percent Female,MEDIAN EARNINGS IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS),Population 25 years and over with earnings,S1501_C06_061MA,(X)
Percent Female,MEDIAN EARNINGS IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS),Population 25 years and over with earnings,S1501_C06_062E,(X)
Percent Female,MEDIAN EARNINGS IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS),Population 25 years and over with earnings,S1501_C06_062EA,(X)
Percent Female,MEDIAN EARNINGS IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS),Population 25 years and over with earnings,S1501_C06_062MA,(X)
Percent Female,MEDIAN EARNINGS IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS),Population 25 years and over with earnings,S1501_C06_063E,(X)
Percent Female,MEDIAN EARNINGS IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS),Population 25 years and over with earnings,S1501_C06_063EA,(X)
Percent Female,MEDIAN EARNINGS IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS),Population 25 years and over with earnings,S1501_C06_063MA,(X)
Percent Female,MEDIAN EARNINGS IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS),Population 25 years and over with earnings,S1501_C06_064E,(X)
Percent Female,MEDIAN EARNINGS IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS),Population 25 years and over with earnings,S1501_C06_064EA,(X)
Percent Female,MEDIAN EARNINGS IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS),Population 25 years and over with earnings,S1501_C06_064MA,(X)
Percent Female,POVERTY RATE FOR THE POPULATION 25 YEARS AND OVER FOR WHOM POVERTY STATUS IS DETERMINED BY EDUCATIONAL ATTAINMENT LEVEL,Bachelor's degree or higher,S1501_C06_058E,4.7
Percent Female,POVERTY RATE FOR THE POPULATION 25 YEARS AND OVER FOR WHOM POVERTY STATUS IS DETERMINED BY EDUCATIONAL ATTAINMENT LEVEL,Bachelor's degree or higher,S1501_C06_058EA,
Percent Female,POVERTY RATE FOR THE POPULATION 25 YEARS AND OVER FOR WHOM POVERTY STATUS IS DETERMINED BY EDUCATIONAL ATTAINMENT LEVEL,Bachelor's degree or higher,S1501_C06_058MA,
Percent Female,POVERTY RATE FOR THE POPULATION 25 YEARS AND OVER FOR WHOM POVERTY STATUS IS DETERMINED BY EDUCATIONAL ATTAINMENT LEVEL,High school graduate (includes equivalency),S1501_C06_056E,15.7
Percent Female,POVERTY RATE FOR THE POPULATION 25 YEARS AND OVER FOR WHOM POVERTY STATUS IS DETERMINED BY EDUCATIONAL ATTAINMENT LEVEL,High school graduate (includes equivalency),S1501_C06_056EA,
Percent Female,POVERTY RATE FOR THE POPULATION 25 YEARS AND OVER FOR WHOM POVERTY STATUS IS DETERMINED BY EDUCATIONAL ATTAINMENT LEVEL,High school graduate (includes equivalency),S1501_C06_056MA,
Percent Female,POVERTY RATE FOR THE POPULATION 25 YEARS AND OVER FOR WHOM POVERTY STATUS IS DETERMINED BY EDUCATIONAL ATTAINMENT LEVEL,Less than high school graduate,S1501_C06_055E,28.7
Percent Female,POVERTY RATE FOR THE POPULATION 25 YEARS AND OVER FOR WHOM POVERTY STATUS IS DETERMINED BY EDUCATIONAL ATTAINMENT LEVEL,Less than high school graduate,S1501_C06_055EA,
Percent Female,POVERTY RATE FOR THE POPULATION 25 YEARS AND OVER FOR WHOM POVERTY STATUS IS DETERMINED BY EDUCATIONAL ATTAINMENT LEVEL,Less than high school graduate,S1501_C06_055MA,
Percent Female,POVERTY RATE FOR THE POPULATION 25 YEARS AND OVER FOR WHOM POVERTY STATUS IS DETERMINED BY EDUCATIONAL ATTAINMENT LEVEL,Some college or associate's degree,S1501_C06_057E,11.4
Percent Female,POVERTY RATE FOR THE POPULATION 25 YEARS AND OVER FOR WHOM POVERTY STATUS IS DETERMINED BY EDUCATIONAL ATTAINMENT LEVEL,Some college or associate's degree,S1501_C06_057EA,
Percent Female,POVERTY RATE FOR THE POPULATION 25 YEARS AND OVER FOR WHOM POVERTY STATUS IS DETERMINED BY EDUCATIONAL ATTAINMENT LEVEL,Some college or associate's degree,S1501_C06_057MA,
Percent Female,RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT,American Indian or Alaska Native alone,S1501_C06_037E,(X)
Percent Female,RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT,American Indian or Alaska Native alone,S1501_C06_037EA,(X)
Percent Female,RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT,American Indian or Alaska Native alone,S1501_C06_037MA,(X)
Percent Female,RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT,American Indian or Alaska Native alone,S1501_C06_038E,81.7
Percent Female,RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT,American Indian or Alaska Native alone,S1501_C06_038EA,
Percent Female,RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT,American Indian or Alaska Native alone,S1501_C06_038MA,
Percent Female,RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT,American Indian or Alaska Native alone,S1501_C06_039E,16.6
Percent Female,RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT,American Indian or Alaska Native alone,S1501_C06_039EA,
Percent Female,RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT,American Indian or Alaska Native alone,S1501_C06_039MA,
Percent Female,RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT,Asian alone,S1501_C06_040E,(X)
Percent Female,RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT,Asian alone,S1501_C06_040EA,(X)
Percent Female,RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT,Asian alone,S1501_C06_040MA,(X)
Percent Female,RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT,Asian alone,S1501_C06_041E,85.5
Percent Female,RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT,Asian alone,S1501_C06_041EA,
Percent Female,RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT,Asian alone,S1501_C06_041MA,
Percent Female,RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT,Asian alone,S1501_C06_042E,52.2
Percent Female,RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT,Asian alone,S1501_C06_042EA,
Percent Female,RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT,Asian alone,S1501_C06_042MA,
Percent Female,RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT,Black alone,S1501_C06_034E,(X)
Percent Female,RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT,Black alone,S1501_C06_034EA,(X)
Percent Female,RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT,Black alone,S1501_C06_034MA,(X)
Percent Female,RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT,Black alone,S1501_C06_035E,87.1
Percent Female,RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT,Black alone,S1501_C06_035EA,
Percent Female,RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT,Black alone,S1501_C06_035MA,
Percent Female,RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT,Black alone,S1501_C06_036E,24
Percent Female,RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT,Black alone,S1501_C06_036EA,
Percent Female,RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT,Black alone,S1501_C06_036MA,
Percent Female,RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT,Hispanic or Latino Origin,S1501_C06_052E,(X)
Percent Female,RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT,Hispanic or Latino Origin,S1501_C06_052EA,(X)
Percent Female,RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT,Hispanic or Latino Origin,S1501_C06_052MA,(X)
Percent Female,RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT,Hispanic or Latino Origin,S1501_C06_053E,70.1
Percent Female,RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT,Hispanic or Latino Origin,S1501_C06_053EA,
Percent Female,RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT,Hispanic or Latino Origin,S1501_C06_053MA,
Percent Female,RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT,Hispanic or Latino Origin,S1501_C06_054E,18
Percent Female,RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT,Hispanic or Latino Origin,S1501_C06_054EA,
Percent Female,RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT,Hispanic or Latino Origin,S1501_C06_054MA,
Percent Female,RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT,Native Hawaiian and Other Pacific Islander alone,S1501_C06_043E,(X)
Percent Female,RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT,Native Hawaiian and Other Pacific Islander alone,S1501_C06_043EA,(X)
Percent Female,RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT,Native Hawaiian and Other Pacific Islander alone,S1501_C06_043MA,(X)
Percent Female,RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT,Native Hawaiian and Other Pacific Islander alone,S1501_C06_044E,86.9
Percent Female,RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT,Native Hawaiian and Other Pacific Islander alone,S1501_C06_044EA,
Percent Female,RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT,Native Hawaiian and Other Pacific Islander alone,S1501_C06_044MA,
Percent Female,RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT,Native Hawaiian and Other Pacific Islander alone,S1501_C06_045E,18.2
Percent Female,RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT,Native Hawaiian and Other Pacific Islander alone,S1501_C06_045EA,
Percent Female,RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT,Native Hawaiian and Other Pacific Islander alone,S1501_C06_045MA,
Percent Female,RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT,Some other race alone,S1501_C06_046E,(X)
Percent Female,RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT,Some other race alone,S1501_C06_046EA,(X)
Percent Female,RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT,Some other race alone,S1501_C06_046MA,(X)
Percent Female,RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT,Some other race alone,S1501_C06_047E,63.9
Percent Female,RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT,Some other race alone,S1501_C06_047EA,
Percent Female,RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT,Some other race alone,S1501_C06_047MA,
Percent Female,RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT,Some other race alone,S1501_C06_048E,13.4
Percent Female,RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT,Some other race alone,S1501_C06_048EA,
Percent Female,RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT,Some other race alone,S1501_C06_048MA,
Percent Female,RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT,Two or more races,S1501_C06_049E,(X)
Percent Female,RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT,Two or more races,S1501_C06_049EA,(X)
Percent Female,RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT,Two or more races,S1501_C06_049MA,(X)
Percent Female,RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT,Two or more races,S1501_C06_050E,89.2
Percent Female,RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT,Two or more races,S1501_C06_050EA,
Percent Female,RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT,Two or more races,S1501_C06_050MA,
Percent Female,RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT,Two or more races,S1501_C06_051E,33.9
Percent Female,RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT,Two or more races,S1501_C06_051EA,
Percent Female,RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT,Two or more races,S1501_C06_051MA,
Percent Female,RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT,White alone,S1501_C06_028E,(X)
Percent Female,RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT,White alone,S1501_C06_028EA,(X)
Percent Female,RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT,White alone,S1501_C06_028MA,(X)
Percent Female,RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT,White alone,S1501_C06_029E,90.6
Percent Female,RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT,White alone,S1501_C06_029EA,
Percent Female,RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT,White alone,S1501_C06_029MA,
Percent Female,RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT,White alone,S1501_C06_030E,33.8
Percent Female,RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT,White alone,S1501_C06_030EA,
Percent Female,RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT,White alone,S1501_C06_030MA,
Percent Female,RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT,"White alone, not Hispanic or Latino",S1501_C06_031E,(X)
Percent Female,RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT,"White alone, not Hispanic or Latino",S1501_C06_031EA,(X)
Percent Female,RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT,"White alone, not Hispanic or Latino",S1501_C06_031MA,(X)
Percent Female,RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT,"White alone, not Hispanic or Latino",S1501_C06_032E,93.4
Percent Female,RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT,"White alone, not Hispanic or Latino",S1501_C06_032EA,
Percent Female,RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT,"White alone, not Hispanic or Latino",S1501_C06_032MA,
Percent Female,RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT,"White alone, not Hispanic or Latino",S1501_C06_033E,35.9
Percent Female,RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT,"White alone, not Hispanic or Latino",S1501_C06_033EA,
Percent Female,RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT,"White alone, not Hispanic or Latino",S1501_C06_033MA,
Percent Male,AGE BY EDUCATIONAL ATTAINMENT,Population 18 to 24 years,S1501_C04_001E,(X)
Percent Male,AGE BY EDUCATIONAL ATTAINMENT,Population 18 to 24 years,S1501_C04_001EA,(X)
Percent Male,AGE BY EDUCATIONAL ATTAINMENT,Population 18 to 24 years,S1501_C04_001MA,(X)
Percent Male,AGE BY EDUCATIONAL ATTAINMENT,Population 18 to 24 years,S1501_C04_002E,14.4
Percent Male,AGE BY EDUCATIONAL ATTAINMENT,Population 18 to 24 years,S1501_C04_002EA,
Percent Male,AGE BY EDUCATIONAL ATTAINMENT,Population 18 to 24 years,S1501_C04_002MA,
Percent Male,AGE BY EDUCATIONAL ATTAINMENT,Population 18 to 24 years,S1501_C04_003E,34.6
Percent Male,AGE BY EDUCATIONAL ATTAINMENT,Population 18 to 24 years,S1501_C04_003EA,
Percent Male,AGE BY EDUCATIONAL ATTAINMENT,Population 18 to 24 years,S1501_C04_003MA,
Percent Male,AGE BY EDUCATIONAL ATTAINMENT,Population 18 to 24 years,S1501_C04_004E,41.9
Percent Male,AGE BY EDUCATIONAL ATTAINMENT,Population 18 to 24 years,S1501_C04_004EA,
Percent Male,AGE BY EDUCATIONAL ATTAINMENT,Population 18 to 24 years,S1501_C04_004MA,
Percent Male,AGE BY EDUCATIONAL ATTAINMENT,Population 18 to 24 years,S1501_C04_005E,9.2
Percent Male,AGE BY EDUCATIONAL ATTAINMENT,Population 18 to 24 years,S1501_C04_005EA,
Percent Male,AGE BY EDUCATIONAL ATTAINMENT,Population 18 to 24 years,S1501_C04_005MA,
Percent Male,AGE BY EDUCATIONAL ATTAINMENT,Population 25 to 34 years,S1501_C04_016E,(X)
Percent Male,AGE BY EDUCATIONAL ATTAINMENT,Population 25 to 34 years,S1501_C04_016EA,(X)
Percent Male,AGE BY EDUCATIONAL ATTAINMENT,Population 25 to 34 years,S1501_C04_016MA,(X)
Percent Male,AGE BY EDUCATIONAL ATTAINMENT,Population 25 to 34 years,S1501_C04_017E,89.5
Percent Male,AGE BY EDUCATIONAL ATTAINMENT,Population 25 to 34 years,S1501_C04_017EA,
Percent Male,AGE BY EDUCATIONAL ATTAINMENT,Population 25 to 34 years,S1501_C04_017MA,
Percent Male,AGE BY EDUCATIONAL ATTAINMENT,Population 25 to 34 years,S1501_C04_018E,31.7
Percent Male,AGE BY EDUCATIONAL ATTAINMENT,Population 25 to 34 years,S1501_C04_018EA,
Percent Male,AGE BY EDUCATIONAL ATTAINMENT,Population 25 to 34 years,S1501_C04_018MA,
Percent Male,AGE BY EDUCATIONAL ATTAINMENT,Population 25 years and over,S1501_C04_006E,(X)
Percent Male,AGE BY EDUCATIONAL ATTAINMENT,Population 25 years and over,S1501_C04_006EA,(X)
Percent Male,AGE BY EDUCATIONAL ATTAINMENT,Population 25 years and over,S1501_C04_006MA,(X)
Percent Male,AGE BY EDUCATIONAL ATTAINMENT,Population 25 years and over,S1501_C04_007E,5.3
Percent Male,AGE BY EDUCATIONAL ATTAINMENT,Population 25 years and over,S1501_C04_007EA,
Percent Male,AGE BY EDUCATIONAL ATTAINMENT,Population 25 years and over,S1501_C04_007MA,
Percent Male,AGE BY EDUCATIONAL ATTAINMENT,Population 25 years and over,S1501_C04_008E,7.4
Percent Male,AGE BY EDUCATIONAL ATTAINMENT,Population 25 years and over,S1501_C04_008EA,
Percent Male,AGE BY EDUCATIONAL ATTAINMENT,Population 25 years and over,S1501_C04_008MA,
Percent Male,AGE BY EDUCATIONAL ATTAINMENT,Population 25 years and over,S1501_C04_009E,27.9
Percent Male,AGE BY EDUCATIONAL ATTAINMENT,Population 25 years and over,S1501_C04_009EA,
Percent Male,AGE BY EDUCATIONAL ATTAINMENT,Population 25 years and over,S1501_C04_009MA,
Percent Male,AGE BY EDUCATIONAL ATTAINMENT,Population 25 years and over,S1501_C04_010E,20.2
Percent Male,AGE BY EDUCATIONAL ATTAINMENT,Population 25 years and over,S1501_C04_010EA,
Percent Male,AGE BY EDUCATIONAL ATTAINMENT,Population 25 years and over,S1501_C04_010MA,
Percent Male,AGE BY EDUCATIONAL ATTAINMENT,Population 25 years and over,S1501_C04_011E,7.6
Percent Male,AGE BY EDUCATIONAL ATTAINMENT,Population 25 years and over,S1501_C04_011EA,
Percent Male,AGE BY EDUCATIONAL ATTAINMENT,Population 25 years and over,S1501_C04_011MA,
Percent Male,AGE BY EDUCATIONAL ATTAINMENT,Population 25 years and over,S1501_C04_012E,19.4
Percent Male,AGE BY EDUCATIONAL ATTAINMENT,Population 25 years and over,S1501_C04_012EA,
Percent Male,AGE BY EDUCATIONAL ATTAINMENT,Population 25 years and over,S1501_C04_012MA,
Percent Male,AGE BY EDUCATIONAL ATTAINMENT,Population 25 years and over,S1501_C04_013E,12.1
Percent Male,AGE BY EDUCATIONAL ATTAINMENT,Population 25 years and over,S1501_C04_013EA,
Percent Male,AGE BY EDUCATIONAL ATTAINMENT,Population 25 years and over,S1501_C04_013MA,
Percent Male,AGE BY EDUCATIONAL ATTAINMENT,Population 25 years and over,S1501_C04_014E,87.3
Percent Male,AGE BY EDUCATIONAL ATTAINMENT,Population 25 years and over,S1501_C04_014EA,
Percent Male,AGE BY EDUCATIONAL ATTAINMENT,Population 25 years and over,S1501_C04_014MA,
Percent Male,AGE BY EDUCATIONAL ATTAINMENT,Population 25 years and over,S1501_C04_015E,31.6
Percent Male,AGE BY EDUCATIONAL ATTAINMENT,Population 25 years and over,S1501_C04_015EA,
Percent Male,AGE BY EDUCATIONAL ATTAINMENT,Population 25 years and over,S1501_C04_015MA,
Percent Male,AGE BY EDUCATIONAL ATTAINMENT,Population 35 to 44 years,S1501_C04_019E,(X)
Percent Male,AGE BY EDUCATIONAL ATTAINMENT,Population 35 to 44 years,S1501_C04_019EA,(X)
Percent Male,AGE BY EDUCATIONAL ATTAINMENT,Population 35 to 44 years,S1501_C04_019MA,(X)
Percent Male,AGE BY EDUCATIONAL ATTAINMENT,Population 35 to 44 years,S1501_C04_020E,87.2
Percent Male,AGE BY EDUCATIONAL ATTAINMENT,Population 35 to 44 years,S1501_C04_020EA,
Percent Male,AGE BY EDUCATIONAL ATTAINMENT,Population 35 to 44 years,S1501_C04_020MA,
Percent Male,AGE BY EDUCATIONAL ATTAINMENT,Population 35 to 44 years,S1501_C04_021E,32.9
Percent Male,AGE BY EDUCATIONAL ATTAINMENT,Population 35 to 44 years,S1501_C04_021EA,
Percent Male,AGE BY EDUCATIONAL ATTAINMENT,Population 35 to 44 years,S1501_C04_021MA,
Percent Male,AGE BY EDUCATIONAL ATTAINMENT,Population 45 to 64 years,S1501_C04_022E,(X)
Percent Male,AGE BY EDUCATIONAL ATTAINMENT,Population 45 to 64 years,S1501_C04_022EA,(X)
Percent Male,AGE BY EDUCATIONAL ATTAINMENT,Population 45 to 64 years,S1501_C04_022MA,(X)
Percent Male,AGE BY EDUCATIONAL ATTAINMENT,Population 45 to 64 years,S1501_C04_023E,87.3
Percent Male,AGE BY EDUCATIONAL ATTAINMENT,Population 45 to 64 years,S1501_C04_023EA,
Percent Male,AGE BY EDUCATIONAL ATTAINMENT,Population 45 to 64 years,S1501_C04_023MA,
Percent Male,AGE BY EDUCATIONAL ATTAINMENT,Population 45 to 64 years,S1501_C04_024E,30.2
Percent Male,AGE BY EDUCATIONAL ATTAINMENT,Population 45 to 64 years,S1501_C04_024EA,
Percent Male,AGE BY EDUCATIONAL ATTAINMENT,Population 45 to 64 years,S1501_C04_024MA,
Percent Male,AGE BY EDUCATIONAL ATTAINMENT,Population 65 years and over,S1501_C04_025E,(X)
Percent Male,AGE BY EDUCATIONAL ATTAINMENT,Population 65 years and over,S1501_C04_025EA,(X)
Percent Male,AGE BY EDUCATIONAL ATTAINMENT,Population 65 years and over,S1501_C04_025MA,(X)
Percent Male,AGE BY EDUCATIONAL ATTAINMENT,Population 65 years and over,S1501_C04_026E,85.2
Percent Male,AGE BY EDUCATIONAL ATTAINMENT,Population 65 years and over,S1501_C04_026EA,
Percent Male,AGE BY EDUCATIONAL ATTAINMENT,Population 65 years and over,S1501_C04_026MA,
Percent Male,AGE BY EDUCATIONAL ATTAINMENT,Population 65 years and over,S1501_C04_027E,32.7
Percent Male,AGE BY EDUCATIONAL ATTAINMENT,Population 65 years and over,S1501_C04_027EA,
Percent Male,AGE BY EDUCATIONAL ATTAINMENT,Population 65 years and over,S1501_C04_027MA,
Percent Male,MEDIAN EARNINGS IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS),Population 25 years and over with earnings,S1501_C04_059E,(X)
Percent Male,MEDIAN EARNINGS IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS),Population 25 years and over with earnings,S1501_C04_059EA,(X)
Percent Male,MEDIAN EARNINGS IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS),Population 25 years and over with earnings,S1501_C04_059MA,(X)
Percent Male,MEDIAN EARNINGS IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS),Population 25 years and over with earnings,S1501_C04_060E,(X)
Percent Male,MEDIAN EARNINGS IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS),Population 25 years and over with earnings,S1501_C04_060EA,(X)
Percent Male,MEDIAN EARNINGS IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS),Population 25 years and over with earnings,S1501_C04_060MA,(X)
Percent Male,MEDIAN EARNINGS IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS),Population 25 years and over with earnings,S1501_C04_061E,(X)
Percent Male,MEDIAN EARNINGS IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS),Population 25 years and over with earnings,S1501_C04_061EA,(X)
Percent Male,MEDIAN EARNINGS IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS),Population 25 years and over with earnings,S1501_C04_061MA,(X)
Percent Male,MEDIAN EARNINGS IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS),Population 25 years and over with earnings,S1501_C04_062E,(X)
Percent Male,MEDIAN EARNINGS IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS),Population 25 years and over with earnings,S1501_C04_062EA,(X)
Percent Male,MEDIAN EARNINGS IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS),Population 25 years and over with earnings,S1501_C04_062MA,(X)
Percent Male,MEDIAN EARNINGS IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS),Population 25 years and over with earnings,S1501_C04_063E,(X)
Percent Male,MEDIAN EARNINGS IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS),Population 25 years and over with earnings,S1501_C04_063EA,(X)
Percent Male,MEDIAN EARNINGS IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS),Population 25 years and over with earnings,S1501_C04_063MA,(X)
Percent Male,MEDIAN EARNINGS IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS),Population 25 years and over with earnings,S1501_C04_064E,(X)
Percent Male,MEDIAN EARNINGS IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS),Population 25 years and over with earnings,S1501_C04_064EA,(X)
